acc,cluster_id
UniRef90_A0A0G1P2A3,197
UniRef90_A0A0G1P9Z9,197
UniRef90_A0A0G1PTV1,197
UniRef90_A0A0G1PTZ7,197
UniRef90_A0A0G1Q6H8,197
UniRef90_A0A0G1Q6Q9,197
UniRef90_A0A0G1QM97,197
UniRef90_A0A0G1QPU5,197
UniRef90_A0A0G1QQ82,197
UniRef90_A0A0G1RLJ4,197
UniRef90_A0A0G1RWI4,37
UniRef90_A0A0G1S265,197
UniRef90_A0A0G1S7I1,197
UniRef90_A0A0G1SAN7,37
UniRef90_A0A0G1SL05,197
UniRef90_A0A0G1T1Q9,197
UniRef90_A0A0G1T5R0,197
UniRef90_A0A0G1TDM2,197
UniRef90_A0A0G1TE04,197
UniRef90_A0A0G1TJR0,197
UniRef90_A0A0G1TKL5,37
UniRef90_A0A0G1TSM7,197
UniRef90_A0A0G1U0B1,37
UniRef90_A0A0G1U679,37
UniRef90_A0A0G1U6H0,197
UniRef90_A0A0G1U9N0,197
UniRef90_A0A0G1UES2,37
UniRef90_A0A0G1UUS0,37
UniRef90_A0A0G1UVX4,37
UniRef90_A0A0G1VFV7,197
UniRef90_A0A0G1VFW2,197
UniRef90_A0A0G1VRL7,197
UniRef90_A0A0G1VXM9,197
UniRef90_A0A0G1W6C3,37
UniRef90_A0A0G1W8A3,197
UniRef90_A0A0G1WD08,197
UniRef90_A0A0G1WL00,197
UniRef90_A0A0G1WVK7,197
UniRef90_A0A0G1X7D5,197
UniRef90_A0A0G1X9H6,37
UniRef90_A0A0G1XBJ5,197
UniRef90_A0A0G1XM39,197
UniRef90_A0A0G1XNJ6,197
UniRef90_A0A0G1XSY1,37
UniRef90_A0A0G1XXU9,197
UniRef90_A0A0G1Y5S7,197
UniRef90_A0A0G1YFS6,37
UniRef90_A0A0G1YJ60,197
UniRef90_A0A0G1YNJ2,197
UniRef90_A0A0G1YVS9,197
UniRef90_A0A0G1Z2P5,197
UniRef90_A0A0G1ZBR9,197
UniRef90_A0A0G2A7D5,197
UniRef90_A0A0G2ANK2,197
UniRef90_A0A0G2AW67,197
UniRef90_A0A0G2B2S2,197
UniRef90_A0A0G2BCA7,197
UniRef90_A0A0G2BHZ6,197
UniRef90_A0A0G2Z8Q9,184
UniRef90_A0A0G3BQB5,139
UniRef90_A0A0G3CNY1,290
UniRef90_A0A0G3EF55,68
UniRef90_A0A0G3EGF2,78
UniRef90_A0A0G3G7Z1,2
UniRef90_A0A0G3GNX2,128
UniRef90_A0A0G3GYW4,128
UniRef90_A0A0G3H341,128
UniRef90_A0A0G3HC93,128
UniRef90_A0A0G3I3M2,75
UniRef90_A0A0G3LZP6,76
UniRef90_A0A0G3V6D8,128
UniRef90_A0A0G3WIN8,62
UniRef90_A0A0G3XDE7,62
UniRef90_A0A0G4ASH7,197
UniRef90_A0A0G4AXI1,197
UniRef90_A0A0G4B1P6,197
UniRef90_A0A0G4B1T4,37
UniRef90_A0A0G4QAS7,124
UniRef90_A0A0G5TCL0,178
UniRef90_A0A0G7ZLM3,118
UniRef90_A0A0G9F8J7,108
UniRef90_A0A0H0YAV6,219
UniRef90_A0A0H0ZPM4,38
UniRef90_A0A0H1S9L7,161
UniRef90_A0A0H2M9D7,62
UniRef90_A0A0H2Q7K5,108
UniRef90_A0A0H2QY43,290
UniRef90_A0A0H2SHS3,184
UniRef90_A0A0H2W093,45
UniRef90_A0A0H3EBC1,38
UniRef90_A0A0H3FL61,290
UniRef90_A0A0H3J8F8,302
UniRef90_A0A0H3NVM5,290
UniRef90_A0A0H4L6C5,61
UniRef90_A0A0H4QZU7,108
UniRef90_A0A0H4T566,177
UniRef90_A0A0H4TAA3,76
UniRef90_A0A0H4TBL7,37
UniRef90_A0A0H4UUQ9,178
UniRef90_A0A0H4VGB3,91
UniRef90_A0A0H5BWU6,178
UniRef90_A0A0H5CQM3,170
UniRef90_A0A0H5DNU9,138
UniRef90_A0A0H6J9D9,210
UniRef90_A0A0H6ZZT3,210
UniRef90_A0A0H8TYZ7,121
UniRef90_A0A0I9W1Y0,170
UniRef90_A0A0J0Y8T5,57
UniRef90_A0A0J0YMI4,37
UniRef90_A0A0J1BDE9,13
UniRef90_A0A0J1BYK6,26
UniRef90_A0A0J1DLB8,128
UniRef90_A0A0J1G213,302
UniRef90_A0A0J1GCB1,89
UniRef90_A0A0J1GFU4,94
UniRef90_A0A0J1GWY0,94
UniRef90_A0A0J1JDT3,219
UniRef90_A0A0J1L5A9,108
UniRef90_A0A0J5G8X4,178
UniRef90_A0A0J5GS01,108
UniRef90_A0A0J5JLC5,108
UniRef90_A0A0J5P9Y8,121
UniRef90_A0A0J5S9Z8,108
UniRef90_A0A0J5UP03,108
UniRef90_A0A0J6B645,15
UniRef90_A0A0J6CJ87,233
UniRef90_A0A0J6CVB3,108
UniRef90_A0A0J6GCR7,170
UniRef90_A0A0J6GPL3,113
UniRef90_A0A0J6HRT0,113
UniRef90_A0A0J6ICP1,113
UniRef90_A0A0J6S7K1,75
UniRef90_A0A0J6VQL3,170
UniRef90_A0A0J6ZL83,128
UniRef90_A0A0J7HSX7,299
UniRef90_A0A0J7Z2X1,38
UniRef90_A0A0J8D944,302
UniRef90_A0A0J8GLJ2,121
UniRef90_A0A0J8VJY4,290
UniRef90_A0A0J8YCF7,182
UniRef90_A0A0J8YXB0,290
UniRef90_A0A0J9BXU4,55
UniRef90_A0A0J9E4F3,75
UniRef90_A0A0K0ST23,178
UniRef90_A0A0K0TWE1,75
UniRef90_A0A0K0XY51,2
UniRef90_A0A0K0XYG0,178
UniRef90_A0A0K0Y1Q9,75
UniRef90_A0A0K1F0X0,37
UniRef90_A0A0K1FA15,170
UniRef90_A0A0K1HH59,275
UniRef90_A0A0K1JM97,170
UniRef90_A0A0K1NDZ2,178
UniRef90_A0A0K1P4Q1,130
UniRef90_A0A0K1PDR9,62
UniRef90_A0A0K1PKR2,62
UniRef90_A0A0K1W0H9,130
UniRef90_A0A0K1XEG1,178
UniRef90_A0A0K2AX98,38
UniRef90_A0A0K2BI39,59
UniRef90_A0A0K2D8B8,75
UniRef90_A0A0K2G9J3,114
UniRef90_A0A0K2GDN4,41
UniRef90_A0A0K2GGQ7,119
UniRef90_A0A0K2GH23,12
UniRef90_A0A0K2GIK7,82
UniRef90_A0A0K2GY02,128
UniRef90_A0A0K2J9B6,208
UniRef90_A0A0K2L787,178
UniRef90_A0A0K2LUR5,15
UniRef90_A0A0K2MC59,27
UniRef90_A0A0K2RPJ5,38
UniRef90_A0A0K2SQ13,128
UniRef90_A0A0K2VMQ6,9
UniRef90_A0A0K6H6T1,60
UniRef90_A0A0K6IYF9,178
UniRef90_A0A0K6K859,27
UniRef90_A0A0K8J2G4,302
UniRef90_A0A0K8JK02,128
UniRef90_A0A0K8MCP2,62
UniRef90_A0A0K8MFC4,108
UniRef90_A0A0K8P718,139
UniRef90_A0A0K8PAU1,37
UniRef90_A0A0K8QLW0,178
UniRef90_A0A0K8QS13,237
UniRef90_A0A0K8QY43,76
UniRef90_A0A0K8R240,57
UniRef90_A0A0K9EVX6,38
UniRef90_A0A0K9GHF2,108
UniRef90_A0A0K9GZS3,108
UniRef90_A0A0K9I2K9,62
UniRef90_A0A0K9M838,27
UniRef90_A0A0L0ASY5,124
UniRef90_A0A0L0BIT8,38
UniRef90_A0A0L0CCW3,290
UniRef90_A0A0L0IRD1,75
UniRef90_A0A0L0JYZ8,38
UniRef90_A0A0L0LAE2,197
UniRef90_A0A0L0LDL7,197
UniRef90_A0A0L0LL69,197
UniRef90_A0A0L0LNQ0,197
UniRef90_A0A0L0W994,302
UniRef90_A0A0L1BU74,143
UniRef90_A0A0L1LDU9,219
UniRef90_A0A0L1LVF0,38
UniRef90_A0A0L1MF93,227
UniRef90_A0A0L6CF70,170
UniRef90_A0A0L6CQJ3,61
UniRef90_A0A0L6CXS1,218
UniRef90_A0A0L6J424,216
UniRef90_A0A0L6JL21,27
UniRef90_A0A0L6JUN5,302
UniRef90_A0A0L6T5S6,139
UniRef90_A0A0L6U1I6,302
UniRef90_A0A0L6ZAB3,302
UniRef90_A0A0L7T003,290
UniRef90_A0A0L7YYP5,219
UniRef90_A0A0L8AP41,26
UniRef90_A0A0L8F1N0,302
UniRef90_A0A0L8F326,55
UniRef90_A0A0L8JLM5,38
UniRef90_A0A0L8KZ83,38
UniRef90_A0A0L8QVG7,38
UniRef90_A0A0L8V4B7,228
UniRef90_A0A0L8V5K5,76
UniRef90_A0A0L8V619,282
UniRef90_A0A0L8V806,282
UniRef90_A0A0L8VD11,228
UniRef90_A0A0L8VEP6,282
UniRef90_A0A0M0G8R7,108
UniRef90_A0A0M0HYG7,219
UniRef90_A0A0M0I9F5,219
UniRef90_A0A0M0JRK6,164
UniRef90_A0A0M0KR33,108
UniRef90_A0A0M0LBI3,108
UniRef90_A0A0M0M0J6,121
UniRef90_A0A0M0T687,290
UniRef90_A0A0M1J523,178
UniRef90_A0A0M1JH43,59
UniRef90_A0A0M1JHY4,178
UniRef90_A0A0M1JW30,15
UniRef90_A0A0M1N0G0,80
UniRef90_A0A0M2GVF0,170
UniRef90_A0A0M2HBU9,170
UniRef90_A0A0M2HWN5,170
UniRef90_A0A0M2LR51,170
UniRef90_A0A0M2LYT0,62
UniRef90_A0A0M2NLW9,302
UniRef90_A0A0M2PXF2,15
UniRef90_A0A0M2SKW4,108
UniRef90_A0A0M2UA30,128
UniRef90_A0A0M2VAF0,102
UniRef90_A0A0M2ZIT7,170
UniRef90_A0A0M3T1S6,178
UniRef90_A0A0M3TC18,170
UniRef90_A0A0M3UGF3,38
UniRef90_A0A0M3V2A4,275
UniRef90_A0A0M4CN70,128
UniRef90_A0A0M4DSE5,38
UniRef90_A0A0M4G8B7,76
UniRef90_A0A0M4GRA9,211
UniRef90_A0A0M4HDR8,178
UniRef90_A0A0M4KDS0,130
UniRef90_A0A0M4LMV1,38
UniRef90_A0A0M4NI53,195
UniRef90_A0A0M4QE05,170
UniRef90_A0A0M5IWX9,62
UniRef90_A0A0M5JER7,108
UniRef90_A0A0M5JGQ2,108
UniRef90_A0A0M5KTW8,75
UniRef90_A0A0M6W9D3,178
UniRef90_A0A0M6WYY8,302
UniRef90_A0A0M6YK84,75
UniRef90_A0A0M7QPA3,38
UniRef90_A0A0M8KBX2,18
UniRef90_A0A0M8KF19,76
UniRef90_A0A0M8KQA4,170
UniRef90_A0A0M8MLB7,76
UniRef90_A0A0M8WTF5,38
UniRef90_A0A0M8XW56,170
UniRef90_A0A0M8YN00,170
UniRef90_A0A0M8Z519,274
UniRef90_A0A0M9DTT0,209
UniRef90_A0A0M9DXZ2,62
UniRef90_A0A0M9EKQ2,75
UniRef90_A0A0M9VKV2,170
UniRef90_A0A0M9X6D2,38
UniRef90_A0A0N0CM49,241
UniRef90_A0A0N0CPQ1,108
UniRef90_A0A0N0GMF6,139
UniRef90_A0A0N0KZ37,170
UniRef90_A0A0N0MUK6,38
UniRef90_A0A0N0USQ9,45
UniRef90_A0A0N0VKW0,75
UniRef90_A0A0N0W643,155
UniRef90_A0A0N0Z316,108
UniRef90_A0A0N1AIS9,62
UniRef90_A0A0N1AYY4,47
UniRef90_A0A0N1B0E5,62
UniRef90_A0A0N1B222,139
UniRef90_A0A0N1B4F5,62
UniRef90_A0A0N1BCS0,62
UniRef90_A0A0N1BN67,62
UniRef90_A0A0N1EPN7,94
UniRef90_A0A0N1FCX9,108
UniRef90_A0A0N1JBR3,155
UniRef90_A0A0N1K5L9,108
UniRef90_A0A0N1LTP5,77
UniRef90_A0A0N6ZZ46,170
UniRef90_A0A0N7I9R9,56
UniRef90_A0A0N7I9Z0,74
UniRef90_A0A0N7IA19,56
UniRef90_A0A0N7IF29,83
UniRef90_A0A0N7J904,105
UniRef90_A0A0N7JZJ8,170
UniRef90_A0A0N8GKX5,37
UniRef90_A0A0N8HKM6,94
UniRef90_A0A0N8KAW8,121
UniRef90_A0A0N8KH36,22
UniRef90_A0A0N8PPF3,108
UniRef90_A0A0N8S761,33
UniRef90_A0A0N8TSD2,94
UniRef90_A0A0N8W0Q5,128
UniRef90_A0A0N9DZA4,45
UniRef90_A0A0N9IGA9,170
UniRef90_A0A0N9JBA9,38
UniRef90_A0A0N9N5M7,170
UniRef90_A0A0N9XY66,170
UniRef90_A0A0P0A1B7,61
UniRef90_A0A0P0A4J4,75
UniRef90_A0A0P0DHX1,62
UniRef90_A0A0P0EHV9,170
UniRef90_A0A0P0FRT8,68
UniRef90_A0A0P0GV58,83
UniRef90_A0A0P0M6S2,59
UniRef90_A0A0P0MC30,178
UniRef90_A0A0P0MD36,178
UniRef90_A0A0P0NF22,100
UniRef90_A0A0P0UQZ9,178
UniRef90_A0A0P0YD83,75
UniRef90_A0A0P1EY61,61
UniRef90_A0A0P1FD60,75
UniRef90_A0A0P1FHG4,75
UniRef90_A0A0P1GBX9,75
UniRef90_A0A0P1GMP6,75
UniRef90_A0A0P1INQ0,75
UniRef90_A0A0P1LTF1,76
UniRef90_A0A0P1MF46,243
UniRef90_A0A0P1MWI7,243
UniRef90_A0A0P1NWA4,76
UniRef90_A0A0P6R8V8,127
UniRef90_A0A0P6SFE1,227
UniRef90_A0A0P6VK57,75
UniRef90_A0A0P6WBE2,33
UniRef90_A0A0P6WQ01,37
UniRef90_A0A0P6WXS9,131
UniRef90_A0A0P6WZ57,131
UniRef90_A0A0P6XCE8,131
UniRef90_A0A0P6XKN4,62
UniRef90_A0A0P6XPH9,37
UniRef90_A0A0P6XQA2,37
UniRef90_A0A0P6XWI6,37
UniRef90_A0A0P7BR16,209
UniRef90_A0A0P7C7R1,170
UniRef90_A0A0P7DPS5,178
UniRef90_A0A0P7E4J3,33
UniRef90_A0A0P7G5D8,38
UniRef90_A0A0P7KDB9,80
UniRef90_A0A0P7KP12,75
UniRef90_A0A0P7WBW4,47
UniRef90_A0A0P7XFR9,60
UniRef90_A0A0P7XGY1,60
UniRef90_A0A0P7XMV4,75
UniRef90_A0A0P7Y087,75
UniRef90_A0A0P7Z3G1,76
UniRef90_A0A0P7Z965,61
UniRef90_A0A0P7ZMX8,15
UniRef90_A0A0P7ZZ31,15
UniRef90_A0A0P8D0A2,60
UniRef90_A0A0P8WWI0,302
UniRef90_A0A0P8XPJ1,302
UniRef90_A0A0P8YXI7,127
UniRef90_A0A0P9CDN0,62
UniRef90_A0A0P9D344,37
UniRef90_A0A0P9DII9,194
UniRef90_A0A0P9JTG8,33
UniRef90_A0A0P9MER8,33
UniRef90_A0A0P9N9X2,33
UniRef90_A0A0P9P102,222
UniRef90_A0A0P9PVQ5,176
UniRef90_A0A0P9RDB6,155
UniRef90_A0A0P9U7X1,33
UniRef90_A0A0Q0IMZ7,264
UniRef90_A0A0Q0J5W0,33
UniRef90_A0A0Q0NS62,94
UniRef90_A0A0Q0PVF5,219
UniRef90_A0A0Q0RWD4,26
UniRef90_A0A0Q0U9F0,128
UniRef90_A0A0Q0U9Z7,108
UniRef90_A0A0Q0X637,26
UniRef90_A0A0Q0XSJ4,76
UniRef90_A0A0Q0ZS64,61
UniRef90_A0A0Q1AE74,57
UniRef90_A0A0Q1AXQ6,299
UniRef90_A0A0Q1FYS5,138
UniRef90_A0A0Q2QF07,170
UniRef90_A0A0Q2RIY5,219
UniRef90_A0A0Q3KID5,133
UniRef90_A0A0Q3VRD2,108
UniRef90_A0A0Q4BA53,76
UniRef90_A0A0Q4CUZ1,62
UniRef90_A0A0Q4FEP3,57
UniRef90_A0A0Q4FHF4,170
UniRef90_A0A0Q4FWD5,100
UniRef90_A0A0Q4GKH2,178
UniRef90_A0A0Q4KVE2,57
UniRef90_A0A0Q4M748,87
UniRef90_A0A0Q4MND0,290
UniRef90_A0A0Q4MYT4,290
UniRef90_A0A0Q4N7Y5,290
UniRef90_A0A0Q4NQM2,290
UniRef90_A0A0Q4SQ26,26
UniRef90_A0A0Q4UQS6,170
UniRef90_A0A0Q5CPJ7,170
UniRef90_A0A0Q5DFI3,168
UniRef90_A0A0Q5ECC3,170
UniRef90_A0A0Q5EIQ4,33
UniRef90_A0A0Q5GWW2,261
UniRef90_A0A0Q5J128,132
UniRef90_A0A0Q5LPC9,170
UniRef90_A0A0Q5MQH5,170
UniRef90_A0A0Q5NU45,57
UniRef90_A0A0Q5PHU9,170
UniRef90_A0A0Q5QDZ3,170
UniRef90_A0A0Q5SA95,170
UniRef90_A0A0Q5TKE7,57
UniRef90_A0A0Q5UUW6,76
UniRef90_A0A0Q5VQF6,170
UniRef90_A0A0Q5W6W0,75
UniRef90_A0A0Q6C3E0,73
UniRef90_A0A0Q6FVH1,170
UniRef90_A0A0Q6GML0,170
UniRef90_A0A0Q6LEG5,170
UniRef90_A0A0Q6LW18,139
UniRef90_A0A0Q6Q2R8,170
UniRef90_A0A0Q6RKB6,170
UniRef90_A0A0Q6T6P9,169
UniRef90_A0A0Q6V0V3,170
UniRef90_A0A0Q6VFD4,170
UniRef90_A0A0Q6Z3W1,133
UniRef90_A0A0Q7ABE4,139
UniRef90_A0A0Q7DMI3,139
UniRef90_A0A0Q7FPF7,26
UniRef90_A0A0Q7FUH0,170
UniRef90_A0A0Q7JU57,170
UniRef90_A0A0Q7KC23,170
UniRef90_A0A0Q7QAM7,170
UniRef90_A0A0Q7QBG9,170
UniRef90_A0A0Q7RUY6,139
UniRef90_A0A0Q7TQR4,170
UniRef90_A0A0Q7TTZ0,75
UniRef90_A0A0Q7WIZ1,149
UniRef90_A0A0Q8AX57,227
UniRef90_A0A0Q8D961,113
UniRef90_A0A0Q8DEK9,170
UniRef90_A0A0Q8ETD4,178
UniRef90_A0A0Q8LHF6,170
UniRef90_A0A0Q8MC91,62
UniRef90_A0A0Q8NKR6,26
UniRef90_A0A0Q8PMF0,139
UniRef90_A0A0Q8PZ28,38
UniRef90_A0A0Q8QCC3,170
UniRef90_A0A0Q8UFF4,170
UniRef90_A0A0Q8VD37,170
UniRef90_A0A0Q8W9R5,170
UniRef90_A0A0Q8ZLF1,26
UniRef90_A0A0Q9HS38,95
UniRef90_A0A0Q9J3Y6,170
UniRef90_A0A0Q9K341,38
UniRef90_A0A0Q9KQX0,170
UniRef90_A0A0Q9M9L6,170
UniRef90_A0A0Q9MGF9,170
UniRef90_A0A0Q9NMT2,38
UniRef90_A0A0Q9PZA0,170
UniRef90_A0A0Q9QLE3,170
UniRef90_A0A0Q9QZN2,38
UniRef90_A0A0Q9RN30,170
UniRef90_A0A0Q9S424,170
UniRef90_A0A0Q9TWS2,170
UniRef90_A0A0Q9YES7,178
UniRef90_A0A0Q9YN55,178
UniRef90_A0A0Q9Z625,76
UniRef90_A0A0Q9Z8J2,26
UniRef90_A0A0R0CM95,178
UniRef90_A0A0R0LJE2,59
UniRef90_A0A0R0LRS9,59
UniRef90_A0A0R0LTB9,178
UniRef90_A0A0R0MJM2,178
UniRef90_A0A0R1F2B3,108
UniRef90_A0A0R1H212,108
UniRef90_A0A0R1HMP6,108
UniRef90_A0A0R1I8C3,108
UniRef90_A0A0R1IZN1,108
UniRef90_A0A0R1JGI0,108
UniRef90_A0A0R1K875,108
UniRef90_A0A0R1MZU7,108
UniRef90_A0A0R1PEC9,108
UniRef90_A0A0R1QT48,108
UniRef90_A0A0R1RHW0,108
UniRef90_A0A0R1RL06,108
UniRef90_A0A0R1RLF8,108
UniRef90_A0A0R1S2C0,108
UniRef90_A0A0R1SEP4,108
UniRef90_A0A0R1T3S2,108
UniRef90_A0A0R1U0L1,108
UniRef90_A0A0R1U804,108
UniRef90_A0A0R1VAN3,108
UniRef90_A0A0R1WDK2,108
UniRef90_A0A0R1WKD7,108
UniRef90_A0A0R1Y951,108
UniRef90_A0A0R1YJ44,108
UniRef90_A0A0R1ZEQ6,108
UniRef90_A0A0R1ZJM2,108
UniRef90_A0A0R2A9S8,108
UniRef90_A0A0R2AQD8,108
UniRef90_A0A0R2AVN3,108
UniRef90_A0A0R2CAK2,108
UniRef90_A0A0R2CP95,108
UniRef90_A0A0R2DM23,108
UniRef90_A0A0R2FCL6,108
UniRef90_A0A0R2FWI6,108
UniRef90_A0A0R2FYU4,108
UniRef90_A0A0R2H1M2,108
UniRef90_A0A0R2HCX6,108
UniRef90_A0A0R2HGW4,108
UniRef90_A0A0R2HKC7,55
UniRef90_A0A0R2HL09,55
UniRef90_A0A0R2HW48,108
UniRef90_A0A0R2IA99,108
UniRef90_A0A0R2JD13,108
UniRef90_A0A0R2JPP2,108
UniRef90_A0A0R2JVG9,108
UniRef90_A0A0R2K2U5,108
UniRef90_A0A0R2KGI0,108
UniRef90_A0A0R2KXE6,108
UniRef90_A0A0R2MZU9,108
UniRef90_A0A0R2NKC3,108
UniRef90_A0A0R2PJJ1,170
UniRef90_A0A0R2PMA6,170
UniRef90_A0A0R2PUP7,37
UniRef90_A0A0R2PZF9,37
UniRef90_A0A0R2R3X9,76
UniRef90_A0A0R2RCK6,76
UniRef90_A0A0R2RZU5,76
UniRef90_A0A0R2S088,126
UniRef90_A0A0R2SMG7,76
UniRef90_A0A0R2T3B0,76
UniRef90_A0A0R2TG53,157
UniRef90_A0A0R2TT83,76
UniRef90_A0A0R2U6A4,257
UniRef90_A0A0R2U8U2,94
UniRef90_A0A0R2UFL1,121
UniRef90_A0A0R2V1V9,76
UniRef90_A0A0R2V4C4,76
UniRef90_A0A0R2VBE9,22
UniRef90_A0A0R2W2E5,121
UniRef90_A0A0R2WCI0,75
UniRef90_A0A0R2WSL4,126
UniRef90_A0A0R2XAC8,24
UniRef90_A0A0R2XBU3,68
UniRef90_A0A0R2XNW3,68
UniRef90_A0A0R2XS27,24
UniRef90_A0A0R3BU64,133
UniRef90_A0A0R3JQZ0,302
UniRef90_A0A0R3MF89,133
UniRef90_A0A0S1SJW9,197
UniRef90_A0A0S1UQP9,38
UniRef90_A0A0S2E0I4,178
UniRef90_A0A0S2ERA0,75
UniRef90_A0A0S2FUM3,178
UniRef90_A0A0S2HXR4,76
UniRef90_A0A0S2I0B1,57
UniRef90_A0A0S2KDN1,33
UniRef90_A0A0S2KFK3,121
UniRef90_A0A0S2KIK4,278
UniRef90_A0A0S2LX07,38
UniRef90_A0A0S2SEI6,94
UniRef90_A0A0S2TB77,178
UniRef90_A0A0S3PYQ7,75
UniRef90_A0A0S3QV92,128
UniRef90_A0A0S3TIM6,15
UniRef90_A0A0S3UBD5,15
UniRef90_A0A0S4KRP5,114
UniRef90_A0A0S4KTJ2,119
UniRef90_A0A0S4KXJ8,12
UniRef90_A0A0S4L2H9,119
UniRef90_A0A0S4L4N3,82
UniRef90_A0A0S4LEV1,12
UniRef90_A0A0S4LEV8,12
UniRef90_A0A0S4LKU4,82
UniRef90_A0A0S4M2T3,178
UniRef90_A0A0S4MR34,243
UniRef90_A0A0S4N2W4,76
UniRef90_A0A0S4NBF0,243
UniRef90_A0A0S4PGT6,37
UniRef90_A0A0S4XLT5,275
UniRef90_A0A0S7BET4,131
UniRef90_A0A0S7BF81,37
UniRef90_A0A0S7BQY6,76
UniRef90_A0A0S7C708,57
UniRef90_A0A0S7WME7,299
UniRef90_A0A0S7X4W4,197
UniRef90_A0A0S7X8X3,299
UniRef90_A0A0S7XI56,62
UniRef90_A0A0S7XJK3,110
UniRef90_A0A0S7XT10,10
UniRef90_A0A0S7XZ03,178
UniRef90_A0A0S7Y176,107
UniRef90_A0A0S7Y2B4,75
UniRef90_A0A0S7Y2J7,246
UniRef90_A0A0S7Y4W7,41
UniRef90_A0A0S7Y6W6,299
UniRef90_A0A0S7Y9X5,197
UniRef90_A0A0S7YAK6,41
UniRef90_A0A0S7YCR0,197
UniRef90_A0A0S7YL71,62
UniRef90_A0A0S7YNU2,43
UniRef90_A0A0S7YS64,110
UniRef90_A0A0S7YWP5,177
UniRef90_A0A0S7Z294,178
UniRef90_A0A0S7Z3D6,177
UniRef90_A0A0S7ZD07,197
UniRef90_A0A0S7ZLI6,166
UniRef90_A0A0S8A5Z0,178
UniRef90_A0A0S8ANS2,19
UniRef90_A0A0S8B423,178
UniRef90_A0A0S8BEW5,121
UniRef90_A0A0S8BH70,37
UniRef90_A0A0S8BVN4,114
UniRef90_A0A0S8C2V0,178
UniRef90_A0A0S8CIE4,37
UniRef90_A0A0S8CUZ4,62
UniRef90_A0A0S8DAC4,138
UniRef90_A0A0S8DGS3,10
UniRef90_A0A0S8DHQ9,31
UniRef90_A0A0S8DHU2,178
UniRef90_A0A0S8DQN7,178
UniRef90_A0A0S8E0G7,114
UniRef90_A0A0S8EHT5,37
UniRef90_A0A0S8EYA0,62
UniRef90_A0A0S8F9H6,178
UniRef90_A0A0S8FQH1,299
UniRef90_A0A0S8FXH1,110
UniRef90_A0A0S8FZ52,268
UniRef90_A0A0S8GA90,299
UniRef90_A0A0S8GBF8,2
UniRef90_A0A0S8GHQ9,121
UniRef90_A0A0S8GXR1,31
UniRef90_A0A0S8H1K8,177
UniRef90_A0A0S8HIB8,31
UniRef90_A0A0S8HJV0,62
UniRef90_A0A0S8HJV9,76
UniRef90_A0A0S8HS60,57
UniRef90_A0A0S8HYJ6,76
UniRef90_A0A0S8I3V9,37
UniRef90_A0A0S8IJE6,114
UniRef90_A0A0S8IRP5,299
UniRef90_A0A0S8IX73,299
UniRef90_A0A0S8J4G3,110
UniRef90_A0A0S8J536,299
UniRef90_A0A0S8JF72,299
UniRef90_A0A0S8JTY7,62
UniRef90_A0A0S8K058,41
UniRef90_A0A0S8K6F6,299
UniRef90_A0A0S8KCH7,37
UniRef90_A0A0S8KFM9,10
UniRef90_A0A0S8KN60,76
UniRef90_A0A0S9DCZ7,38
UniRef90_A0A0S9NLW8,178
UniRef90_A0A0S9Q1N1,170
UniRef90_A0A0T0MIE7,170
UniRef90_A0A0T1WFH9,170
UniRef90_A0A0T2IEZ8,170
UniRef90_A0A0T2KX93,170
UniRef90_A0A0T2Q8X3,62
UniRef90_A0A0T5PL33,102
UniRef90_A0A0T5ZIP1,37
UniRef90_A0A0T5ZPR9,268
UniRef90_A0A0T5ZTZ5,268
UniRef90_A0A0T5ZUA7,178
UniRef90_A0A0T5ZWT0,37
UniRef90_A0A0T6A181,268
UniRef90_A0A0T6A1W6,114
UniRef90_A0A0T6A7I8,37
UniRef90_A0A0T6AA41,62
UniRef90_A0A0T6AQZ7,132
UniRef90_A0A0T6ASR9,98
UniRef90_A0A0T6LXR0,38
UniRef90_A0A0T6ZEL4,77
UniRef90_A0A0T7BSF6,15
UniRef90_A0A0T8ANM4,108
UniRef90_A0A0T8FDI0,108
UniRef90_A0A0T9L7Z7,170
UniRef90_A0A0T9LLC2,290
UniRef90_A0A0T9MJ97,290
UniRef90_A0A0T9Q518,290
UniRef90_A0A0T9QVT2,87
UniRef90_A0A0T9R0D3,290
UniRef90_A0A0T9RMT5,17
UniRef90_A0A0T9RZ94,38
UniRef90_A0A0T9Z497,170
UniRef90_A0A0U0WBF1,170
UniRef90_A0A0U0X318,108
UniRef90_A0A0U0Z6E0,170
UniRef90_A0A0U1A6A2,170
UniRef90_A0A0U1D3T1,170
UniRef90_A0A0U1HU70,290
UniRef90_A0A0U1I806,290
UniRef90_A0A0U1KR97,108
UniRef90_A0A0U1KY51,128
UniRef90_A0A0U1NP25,75
UniRef90_A0A0U1NQA4,47
UniRef90_A0A0U1P4U5,108
UniRef90_A0A0U1Q230,178
UniRef90_A0A0U1QTC0,150
UniRef90_A0A0U2UJ82,302
UniRef90_A0A0U2WIA9,121
UniRef90_A0A0U2X780,121
UniRef90_A0A0U2XR83,38
UniRef90_A0A0U2ZDS1,121
UniRef90_A0A0U3AM48,37
UniRef90_A0A0U3C1G5,38
UniRef90_A0A0U3DT61,139
UniRef90_A0A0U3ES15,38
UniRef90_A0A0U3NV19,130
UniRef90_A0A0U3PDZ7,38
UniRef90_A0A0U3Q525,38
